Invoice ID,City,StoreName,Gender,Categories,Cost Price / unit,Quantity,Total Cost,Date,Payment,Gross margin percentage,Gross income,Rating,Demand,Supply,Profit in %,sales
978,Kanpur,Sapna Supermarket,Male,Food and beverages,26.6,6,159.6,14-07-2020,Ewallet,15%,7.98,4.9,68.42734964,39.4237579,151.62,401.58552
979,Surat,FreshBasket Grocery Store,Female,Electronic accessories,25.45,1,25.45,19-05-2022,Credit card,15%,1.2725,5.1,23.63617996,28.4243112,24.1775,31.60317
980,Pune,Sundar Sweets and Groceries,Female,Food and beverages,67.77,1,67.77,26-12-2022,Credit card,15%,3.3885,6.5,73.86898158,16.78202583,64.3815,111.40134
981,Mumbai,Green Mart Groceries,Male,Food and beverages,59.59,4,238.36,25-10-2021,Cash,15%,11.918,9.8,97.89214482,14.74833841,226.442,778.10715
982,Delhi,Indian Spice Bazaar,Male,Health and beauty,58.15,4,232.6,06-07-2021,Cash,15%,11.63,8.4,44.96079968,16.72140671,220.97,746.57622
983,Bangalore,EcoFresh Grocery Haven,Female,Sports and travel,97.48,9,877.32,10-09-2021,Ewallet,15%,43.866,7.4,96.3556413,4.834480105,833.454,8189.37863
984,Kolkata,Golden Harvest Provisions,Male,Health and beauty,99.96,7,699.72,29-09-2021,Cash,15%,34.986,6.1,5.441686073,5.541381065,664.734,5350.99675
985,Chennai,Sarvodaya Supermart,Male,Electronic accessories,96.37,7,674.59,01-07-2021,Cash,15%,33.7295,6,74.99582346,28.0509215,640.8605,4997.77085
986,Ahemdabad,Nirvana Grocer's Paradise,Female,Fashion accessories,63.71,5,318.55,04-10-2021,Ewallet,15%,15.9275,8.5,22.04460042,36.93774595,302.6225,1282.55397
987,Hyderabad,TastyBite Provision Store,Female,Health and beauty,14.76,2,29.52,11-05-2020,Ewallet,15%,1.476,4.3,25.59840381,10.54606452,28.044,37.79859
988,Kanpur,Nature's Bounty Mart,Male,Health and beauty,62,8,496,16-01-2020,Credit card,15%,24.8,6.2,25.1160989,7.566142742,471.2,2833.15200
989,Surat,MangoTree Grocery Express,Male,Electronic accessories,82.34,10,823.4,05-11-2020,Ewallet,15%,41.17,4.3,13.71934035,20.0010002,782.23,7264.28182
990,Pune,Deshi Dukan Groceries,Male,Health and beauty,75.37,8,602.96,03-09-2021,Credit card,15%,30.148,8.4,29.04082782,39.92833739,572.812,4056.78724
991,Mumbai,Urban Essentials Superstore,Female,Food and beverages,56.56,5,282.8,01-03-2021,Credit card,15%,14.14,4.5,41.24961356,0.663089329,268.66,1042.57048
992,Delhi,Krishi Kendra Grocers,Female,Sports and travel,76.6,10,766,17-05-2021,Ewallet,15%,38.3,6,23.36308949,9.295337196,727.7,6340.18200
993,Bangalore,SpiceRoots Grocery House,Male,Electronic accessories,58.03,2,116.06,05-09-2022,Ewallet,15%,5.803,8.8,72.59174647,2.725684021,110.257,244.02427
994,Kolkata,Farmers' Delight Emporium,Male,Fashion accessories,17.49,10,174.9,04-08-2020,Ewallet,15%,8.745,6.6,92.55394921,27.09311089,166.155,465.50510
995,Chennai,Shree Ganesh Provisions,Female,Electronic accessories,60.95,1,60.95,27-11-2022,Ewallet,15%,3.0475,5.9,44.70178394,3.548458289,57.9025,96.24157
996,Ahemdabad,HealthyHub Grocery ,Male,Health and beauty,40.35,1,40.35,07-11-2020,Ewallet,15%,2.175,6.2,67.86666906,15.96314701,38.175,55.75361
997,Hyderabad,Bharat Bazaar,Female,Home and lifestyle,97.38,10,973.8,07-02-2021,Ewallet,15%,48.69,4.4,48.17335235,37.34034287,925.11,9982.52118
998,Kanpur,Sapna Supermarket,Male,Food and beverages,31.84,1,31.84,15-03-2020,Cash,15%,1.592,7.7,21.83800001,35.27254002,30.248,41.47096
999,Surat,FreshBasket Grocery Store,Male,Home and lifestyle,65.82,1,65.82,16-05-2020,Cash,15%,3.291,4.1,8.373150409,1.849623879,62.529,106.97659
